id,url,brand,lcbo_id,style_link_name,style_link_url,description,seasonal,release,abv,made_in,made_by,style,created
1191,http://www.lcbo.com/lcbo/product/komes-baltic-porter/538397,"Komes Baltic Porter",NULL,"Medium & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Roasted,"Slow fermentation at low temperatures in open vats, along with long maturation results in this epic Baltic porter. Expressive with roasted malt and dried fruit character this finishes cleanly with a slight alkaline note. Consider ageing this for up to 18 months and experience it as it develops over time.",NULL,"November 29, 2017",9.0%,Poland,"Browar Fortuna Spolka Z Ograni","Medium & Roasted","2018-06-11 03:04:52"
1192,http://www.lcbo.com/lcbo/product/marston-s-oyster-stout/457663,"Marston's Oyster Stout",NULL,"Medium & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Roasted,"dark coffee colour; dried fruit and mocha aroma; medium body, smooth and well balanced","Seasonal/Limited Quantities*","June 29, 2010",4.5%,"England, United Kingdom","Marston'S, Thompson & Evershed Plc.","Medium & Roasted","2018-06-11 03:04:52"
1193,http://www.lcbo.com/lcbo/product/sawduct-city-coriolis-effect/466219,"Sawduct City Coriolis Effect",NULL,NULL,NULL,"Hazy, straw colour with gold highlights and a thin layer of white head; floral notes dominate the aroma with citrus and honey following; dry, light to medium-bodied on the palate with good carbonation and a refreshing tartness that comes from the citrus and sourdough flavours; finishes short with a thirst quenching quality.","Seasonal/Limited Quantities*","August 24, 2016",3.5%,"Ontario, Canada","Sawdust City Brewing Co.",NULL,"2018-06-11 03:04:52"
1194,http://www.lcbo.com/lcbo/product/coconut-lemongrass-thai-pa/546655,"Coconut Lemongrass Thai PA",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,NULL,NULL,NULL,6.5%,"Ontario, Canada","Louis Cifer","Medium & Hoppy","2018-06-11 03:04:52"
1195,http://www.lcbo.com/lcbo/product/beau-s-b-side-tagwerk/572065,"Beau's B-Side Tagwerk",NULL,NULL,NULL,NULL,"Seasonal/Limited Quantities*",NULL,6.9%,"Ontario, Canada","Beau's All Natural Brewing",NULL,"2018-06-11 03:04:52"
1196,http://www.lcbo.com/lcbo/product/small-pony-barrel-works-half-remembered-dream/546440,"Small Pony Barrel Works Half Remembered Dream",NULL,NULL,NULL,NULL,NULL,NULL,5.0%,"Ontario, Canada","Small Pony Barrel Works",NULL,"2018-06-11 03:04:52"
1197,http://www.lcbo.com/lcbo/product/publican-house-high-noon/465211,"Publican House High Noon",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,NULL,NULL,NULL,4.5%,"Ontario, Canada","The Publican's House Limited","Light & Malty","2018-06-11 03:04:52"
1198,http://www.lcbo.com/lcbo/product/dragon-stout/546408,"Dragon Stout",NULL,"Full & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Malty,"Dark brown/black colour; distinctive, smoky, malty nose; rich, bitter/sweet flavours with smoky and leathery notes",NULL,"January 22, 2018",7.5%,Jamaica,"Desnoes And Geddes Ltd.","Full & Malty","2018-06-11 03:04:52"
1199,http://www.lcbo.com/lcbo/product/goose-island-312/572701,"Goose Island 312",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,4.2%,"Quebec, Canada","Goose Island","Light & Fruity","2018-06-11 03:04:52"
1200,http://www.lcbo.com/lcbo/product/st-peter-s-organic-english-ale-organic/548271,"St. Peter's Organic English Ale ( Organic )",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"dark amber colour; light head; fruit, hop, malt, grass and nut aromas; rich, slighty bitter hop flavour with spice notes",NULL,"August 22, 2011",4.5%,"England, United Kingdom","St. Peter's Brewery Co. Ltd.","Medium & Malty","2018-06-11 03:04:52"
1201,http://www.lcbo.com/lcbo/product/braufactum-soleya-saison/559815,"Braufactum Soleya Saison",NULL,"Medium & Spicy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Spicy,"A Saison or farmhouse ale is brewed in the winter for drinking the following summer. The style is complex with earthy yeast tones, spice and a medium bitterness. Soleya has yeast and fruity hops aromas leading into cereal, citrus, spice and yeast flavours. The medium finish refreshes with zesty acidity","Seasonal/Limited Quantities*","June 7, 2018",6.5%,Germany,"Dortmunder Actien Brauerei Kg","Medium & Spicy","2018-06-11 03:04:52"
1202,http://www.lcbo.com/lcbo/product/muskoka-summerweiss/419671,"Muskoka Summerweiss",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"Medium gold in colour with a slight haze; aromatic citrus notes and light bready notes; lightly hopped flavours with a crisp, clean finish.","Seasonal/Limited Quantities*","October 24, 2013",5.0%,"Ontario, Canada","Lakes Of Muskoka Cottage Brewery","Medium & Fruity","2018-06-11 03:04:52"
1203,http://www.lcbo.com/lcbo/product/mcauslan-brewing-raspberry-ale/523126,"Mcauslan Brewing Raspberry Ale",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,"Mclauslan is known for creating flavourful ales and have built a fan-base due to their consistent quality. For the raspberry, they select only the best fruit and top quality sun-ripened hops which result in an ale with subtle fruitiness and crisp hoppiness -- a beer for Champagne lovers or beer lovers alike.","Seasonal/Limited Quantities*","May 22, 2018",4.9%,"Quebec, Canada","Mcauslan Brewing Inc.","Light & Fruity","2018-06-11 03:04:52"
1204,http://www.lcbo.com/lcbo/product/clear-lake-brewing-session-ale/573832,"Clear Lake Brewing Session Ale",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,NULL,NULL,NULL,4.8%,"Ontario, Canada","Clear Lake Brewing Co.","Light & Hoppy","2018-06-11 03:04:52"
1205,http://www.lcbo.com/lcbo/product/red-racer-low-rider-raspberry/574046,"Red Racer Low Rider Raspberry",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,3.5%,"British Columbia, Canada","Central City Brewing Company","Light & Fruity","2018-06-11 03:04:52"
1206,http://www.lcbo.com/lcbo/product/guinness-irish-wheat/570408,"Guinness Irish Wheat",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,6.0%,Ireland,"Guinness Brewing Worldwide","Medium & Fruity","2018-06-11 03:04:52"
1207,http://www.lcbo.com/lcbo/product/sleeman-railside-session-ale/574665,"Sleeman Railside Session Ale",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,NULL,NULL,NULL,4.2%,"Ontario, Canada","Sleeman Brewing & Malting Co","Light & Hoppy","2018-06-11 03:04:53"
1208,http://www.lcbo.com/lcbo/product/budweiser-stubby/575332,"Budweiser Stubby",NULL,NULL,NULL,NULL,NULL,NULL,5.0%,Canada,"Labatt Breweries Ontario",NULL,"2018-06-11 03:04:53"
1209,http://www.lcbo.com/lcbo/product/labatt-blue-stubby/575340,"Labatt Blue Stubby",NULL,NULL,NULL,NULL,NULL,NULL,5.0%,Canada,"Labatt Breweries Ontario",NULL,"2018-06-11 03:04:53"
1210,http://www.lcbo.com/lcbo/product/beau-s-de-berry-s-treasure/589325,"Beau's De Berry's Treasure",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,4.5%,"Ontario, Canada","Beau's All Natural Brewing","Medium & Fruity","2018-06-11 03:04:53"
1211,http://www.lcbo.com/lcbo/product/hop-city-big-tiki-tropical-punch-blonde/573840,"Hop City Big Tiki Tropical Punch Blonde",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,4.5%,"Ontario, Canada","Hop City Brewing Co.","Medium & Fruity","2018-06-11 03:04:53"
1212,http://www.lcbo.com/lcbo/product/block-three-brewing-fickle-mistress/574418,"Block Three Brewing Fickle Mistress",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,5.5%,"Ontario, Canada","Block Three Brewing Co","Medium & Fruity","2018-06-11 03:04:53"
1213,http://www.lcbo.com/lcbo/product/samuel-smith-s-organic-apricot-ale/365726,"Samuel Smith's Organic Apricot Ale",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"Bright golden yellow colour with moderate head; aromas of dried apricots, cereal and honey; on the palate it is lightly sweet with rich flavours of apricot jelly and marmalade; mild carbonation with an almost dessert-like quality.","Seasonal/Limited Quantities*","May 26, 2016",5.1%,"England, United Kingdom","Samuel Smith's Old Brewery","Medium & Fruity","2018-06-11 03:04:53"
1214,http://www.lcbo.com/lcbo/product/stalwart-brewing-snake-oil-ipa/578112,"Stalwart Brewing Snake Oil IPA",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,NULL,NULL,NULL,6.8%,"Ontario, Canada","Stalwart Brewing","Medium & Hoppy","2018-06-11 03:04:53"
1215,http://www.lcbo.com/lcbo/product/steamworks-tropical-tart-ale/551705,"Steamworks Tropical Tart Ale",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,4.9%,"British Columbia, Canada","Gastown Brewing Co","Light & Fruity","2018-06-11 03:04:53"
1216,http://www.lcbo.com/lcbo/product/lagunitas-12th-of-never/571323,"Lagunitas 12th of Never",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,NULL,"Seasonal/Limited Quantities*",NULL,5.5%,"Illinois, USA","Lagunitas Brewing Company","Medium & Hoppy","2018-06-11 03:04:53"
1217,http://www.lcbo.com/lcbo/product/nickel-brook-wicked-awesome-ipa/573550,"Nickel Brook Wicked Awesome IPA",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,NULL,NULL,NULL,6.5%,"Ontario, Canada","Nickel Brook Brewing Company","Medium & Hoppy","2018-06-11 03:04:53"
1218,http://www.lcbo.com/lcbo/product/nickel-brook-session-ipa/574905,"Nickel Brook Session IPA",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,NULL,"Seasonal/Limited Quantities*",NULL,4.5%,"Ontario, Canada","Nickel Brook Brewing Company","Medium & Hoppy","2018-06-11 03:04:53"
1219,http://www.lcbo.com/lcbo/product/nickel-brook-duplicitous-citra-dry-hopped-sour/574913,"Nickel Brook Duplicitous Citra Dry-Hopped Sour",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,NULL,NULL,4.0%,"Ontario, Canada","Nickel Brook Brewing Company","Medium & Fruity","2018-06-11 03:04:53"
1220,http://www.lcbo.com/lcbo/product/the-exchange-brewery-peppercorn-rye-saison/578138,"The Exchange Brewery Peppercorn Rye Saison",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,NULL,NULL,7.2%,"Ontario, Canada","The Exchange Brewery Inc.","Medium & Fruity","2018-06-11 03:04:53"
1221,http://www.lcbo.com/lcbo/product/kronenbourg-1664-blanc-fruit-rouges/573972,"Kronenbourg 1664 Blanc Fruit Rouges",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,NULL,NULL,NULL,4.5%,France,"Brasseries Kronenbourg","Light & Fruity","2018-06-11 03:04:53"
1222,http://www.lcbo.com/lcbo/product/nickel-brook-peach-uber-berlinerweisse/578500,"Nickel Brook Peach Uber Berlinerweisse",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"The addition of fresh peach puree to this sparkling sour wheat ale creates a profile of under-ripe peach and tart citrus. Subtle in flavour, this will pair well with a variety of summertime favourites and will suit both the beer and sparkling wine lover.","Seasonal/Limited Quantities*","June 6, 2018",3.8%,"Ontario, Canada","Nickel Brook Brewing Company","Medium & Fruity","2018-06-11 03:04:53"
1223,http://www.lcbo.com/lcbo/product/lodestar-sour-ale-with-pick-guava/574392,"Lodestar Sour Ale With Pick Guava",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,6.2%,"Ontario, Canada","Elora Brewing Company","Medium & Fruity","2018-06-11 03:04:53"
1224,http://www.lcbo.com/lcbo/product/bobcaygeon-brewing-company-birch-bark-white-ipa/576835,"Bobcaygeon Brewing Company Birch Bark White IPA",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,NULL,"Seasonal/Limited Quantities*",NULL,5.8%,"Ontario, Canada","Bobcaygeon Brewing Company Limited","Medium & Fruity","2018-06-11 03:04:53"
1225,http://www.lcbo.com/lcbo/product/st-peter-s-english-ale-organic/627463,"St. Peter's English Ale (Organic)",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"dark amber colour; light head; fruit, hop, malt, grass and nut aromas; rich, slighty bitter hop flavour with spice notes",NULL,"August 22, 2011",4.4%,"England, United Kingdom","St. Peter's Brewery Co. Ltd.","Medium & Malty","2018-06-11 03:04:54"
1226,http://www.lcbo.com/lcbo/product/blanche-de-chambly/927392,"Blanche De Chambly",NULL,"Medium & Spicy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Spicy,"Medium straw; complex aromas of citrus peel, cardamom and cinnamon; medium bodied, with exotic spicy flavours.",NULL,"October 7, 2014",5.0%,"Quebec, Canada","Unibroue Inc","Medium & Spicy","2018-06-11 03:04:54"
1227,http://www.lcbo.com/lcbo/product/paulaner-hefe-weissbier/337881,"Paulaner Hefe-Weissbier",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"Pale cloudy yellow with fine persistent carbonation; aromas of banana/sweet fruit, cloves andwheat with citrus and herbal/hoppy notes; dry, light to medium bodied, crisp, lightly bitter and smooth on the palate, flavours of spice, light malt, wheat and banana, with notes of citrus, yeast and candied fruit on the clean refreshing finish.",NULL,"February 9, 2015",5.5%,Germany,"Paulaner Brauerei Gmbh","Medium & Fruity","2018-06-11 03:04:54"
1228,http://www.lcbo.com/lcbo/product/innis-gunn-the-original/333591,"Innis & Gunn The Original",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Clear medium amber colour; aromas of toffee, toasted malt, herb and sweet fruit, with light whisky tones; creamy, rich with caramel, vanilla, toffee and malt; balanced and soft on the finish. Like a fine whisky without the high alcohol.",NULL,"July 16, 2010",6.6%,"Scotland, United Kingdom","Innis & Gunn Brewing Co Ltd","Medium & Malty","2018-06-11 03:04:54"
1229,http://www.lcbo.com/lcbo/product/fruli/380923,Fruli,NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"Light pink colour with a light mousse; aromas of basketfuls of ripe strawberries with hints of cereal; lightly sweet, light to medium bodied, with cleansing carbonation, natural flavours of ripe strawberry and toasted grain, balanced with a refreshingly long and zesty finish.",NULL,"February 24, 2015",4.1%,Belgium,"Van Diest Beer Company","Medium & Fruity","2018-06-11 03:04:54"
1230,http://www.lcbo.com/lcbo/product/grimbergen-double-ambree/374702,"Grimbergen Double-Ambree",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Pours a bright copper colour, with generous, lacy head; aromas of toasted grains, caramel, coffee, citrus, dried fruits and toasted nuts; medium-bodied, with soft carbonation and biscuit sweetness; flavours of caramel, spice and nutty toasted grains; the finish is dry, with a round, creamy texture.",NULL,"January 19, 2016",6.5%,"Alsace, France","Carlsberg Canada Inc.","Medium & Malty","2018-06-11 03:04:54"
1231,http://www.lcbo.com/lcbo/product/rochefort-10/374363,"Rochefort 10",NULL,"Full & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Malty,"Hazy mahogany with a thick cream head; on the nose are aromas of raisin, fig, treacle, clove and dark chocolate; on the palate it is full bodied and off-dry, with complex, layered flavours that echo the aromatics.",NULL,"February 3, 2015",11.3%,Belgium,"N.V. Weynats Imex","Full & Malty","2018-06-11 03:04:54"
1232,http://www.lcbo.com/lcbo/product/lagunitas-ipa/433516,"Lagunitas IPA",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"This American-style India pale ale has medium-high hop bitterness, on a balanced and medium weight palate. It is fragrant with floral, and citrus-like, piney/resinous aromas and flavour making ideal for food matching.",NULL,"April 27, 2017",6.2%,"Illinois, USA","Lagunitas Brewing Company","Medium & Hoppy","2018-06-11 03:04:54"
1233,http://www.lcbo.com/lcbo/product/elora-brewing-elora-borealis/484568,"Elora Brewing Elora Borealis",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Citra hops give this flagship pale ale from Elora its light bitter and citrus notes. Pouring a hazy straw with a frothy white head, the nose offers delicate floral and lemon aromas; the palate is light and softly carbonated with pine resin style bitterness and lively citrus on the finish.",NULL,"October 5, 2016",5.1%,"Ontario, Canada","Elora Brewing Company","Medium & Hoppy","2018-06-11 03:04:54"
1234,http://www.lcbo.com/lcbo/product/stone-arrogant-bastard-ale/475129,"Stone Arrogant Bastard Ale",NULL,"Full & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Hoppy,"Since its launch, Arrogant brewing has reveled in its uncompromising celebration of intensity. Arrogant Bastard Ale is deep brown in the glass, with a long-lasting tan-coloured head. Expect aromas of molasses, dried fruit, herbs and mocha. On the palate, it is full-bodied, with a creamy texture and assertive bitterness.",NULL,"February 26, 2018",7.2%,"California, USA","Koochenvagner's Brewing Co. Db","Full & Hoppy","2018-06-11 03:04:54"
1235,http://www.lcbo.com/lcbo/product/flying-monkeys-hoptical-illusion/492645,"Flying Monkeys Hoptical Illusion",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"Winning gold, best in show, and overall winner at the 2016 Ontario Brewing Awards tells you a little about the quality of this IPA. Pours with a creamy head tumbling over a sturdy copper body of sweet bready malts shimmering with citrusy Amarillo and Cascade hops on the finish.",NULL,"June 27, 2017",5.0%,"Ontario, Canada","Flying Monkeys Craft Brewery","Medium & Hoppy","2018-06-11 03:04:54"
1236,http://www.lcbo.com/lcbo/product/muskoka-legendary-oddity/458380,"Muskoka Legendary Oddity",NULL,"Medium & Spicy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Spicy,"Citrus and spicy notes abound in this Belgian-style, unfiltered spiced beer. Aromas of cereal grains, coriander, citrus peel, cloves and baking spices lead to a palate that is medium-bodied, with lively carbonation and flavours of orange zest and baking spices. Serve with sausages, paté, mussels and frites.","Seasonal/Limited Quantities*","May 23, 2018",7.1%,"Ontario, Canada","Lakes Of Muskoka Cottage Brewery","Medium & Spicy","2018-06-11 03:04:54"
1237,http://www.lcbo.com/lcbo/product/old-tomorrow-monty-s-aged-ryed-ale/498691,"Old Tomorrow Monty's Aged Ryed Ale",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,NULL,"Seasonal/Limited Quantities*",NULL,6.2%,"Ontario, Canada","Old Tomorrow Ltd.","Medium & Malty","2018-06-11 03:04:54"
1238,http://www.lcbo.com/lcbo/product/high-noon/356120,"High Noon",NULL,NULL,NULL,"Light yellow in colour; this unfiltered brew has a naturally cloudy appearance. With a high wheat malt content, the citrus notes balance perfectly with a gentle hop addition to a clean finish.",NULL,"February 22, 2017",4.5%,"Ontario, Canada","The Publican House Brewery",NULL,"2018-06-11 03:04:54"
1239,http://www.lcbo.com/lcbo/product/flying-monkeys-invictus/499079,"Flying Monkeys Invictus",NULL,"Full & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Roasted,"This Russian Imperial Stout is aged for 1 year Bourbon Barrels from Heaven Hills, Jim Beam and Buffalo Trace. The result is a remarkably smooth, graceful liquid. Invictus stands at 17.5% ABV, delivering a Cognac like beautifully pedigreed, unique Flying Monkeys rarity. Gold Medal Winner, 2016 Ontario Brewing Awards.","Seasonal/Limited Quantities*","April 11, 2017",17.5%,"Ontario, Canada","Flying Monkeys Craft Brewery","Full & Roasted","2018-06-11 03:04:54"
1240,http://www.lcbo.com/lcbo/product/abe-erb-brewing-das-spritzhaus-hefeweizen/490466,"Abe Erb Brewing Das Spritzhaus Hefeweizen",NULL,"Medium & Spicy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Spicy,NULL,NULL,NULL,4.7%,"Ontario, Canada","Abe Erb/1907142 Ont Inc","Medium & Spicy","2018-06-11 03:04:54"
1241,http://www.lcbo.com/lcbo/product/hoptop-double-check-imperial-ipa/369552,"Hoptop Double Check Imperial IPA",NULL,NULL,NULL,"Made with selected high intensity hops, this strong beer retains its aromas for a long time to enjoy.",NULL,"August 9, 2017",8.0%,Hungary,"Hoptop Brewery Ltd.",NULL,"2018-06-11 03:04:54"
1242,http://www.lcbo.com/lcbo/product/left-field-brewery-coffee-porter/488130,"Left Field Brewery Coffee Porter",NULL,"Medium & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Roasted,"A collaborative effort between Toronto-based Pilot Coffee Roasters and Brick and Mortar, this coffee porter offers intense fresh roasted coffee aromas along with chocolate and a hint of apple peel bitters to balance. The palate is smooth with fine carbonation and finishes with a hit of earthy nutmeg.","Seasonal/Limited Quantities*","November 30, 2017",6.0%,"Ontario, Canada","Left Field Brewery Inc.","Medium & Roasted","2018-06-11 03:04:54"
1243,http://www.lcbo.com/lcbo/product/forked-river-weendigo-russian-imperial-stout/406199,"Forked River Weendigo Russian Imperial Stout",NULL,"Full & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Roasted,"Aged for six months in Wild Turkey bourbon barrels, this award winning stout offers intense roasted malt character and complex aromas of dark chocolate, roasted nuts, coffee and brown sugar. Opaque, black with a thick creamy head the palate is silky with flavours of woodsmoke, coffee, and dark chocolate and long finish.","Seasonal/Limited Quantities*","March 7, 2016",10.2%,"Ontario, Canada","Forked River Brewing","Full & Roasted","2018-06-11 03:04:54"
1244,http://www.lcbo.com/lcbo/product/bobcaygeon-brewing-starry-night-chocolate-stout/546523,"Bobcaygeon Brewing Starry Night Chocolate Stout",NULL,"Full & Roasted",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Full+%26+Roasted,NULL,"Seasonal/Limited Quantities*",NULL,6.3%,"Ontario, Canada","Bobcaygeon Brewing Company Limited","Full & Roasted","2018-06-11 03:04:55"
1245,http://www.lcbo.com/lcbo/product/dieu-du-ciel-moralite/742618,"Dieu du Ciel! Moralité",NULL,NULL,NULL,"The concept of Morality can lead to different interpretations. The beer is made with a good amount of hops from a Simcoe, Citra and Centennial blend. The result is a fresh aromatic IPA with a dry finish and resinous tastes slightly reminiscent of tropical fruits. Morality is born from a collaboration with John Kimmich brewery The Alchemist Vermont.",NULL,"August 30, 2016",6.9%,"Quebec, Canada","Microbrasserie Dieu Du Ciel In",NULL,"2018-06-11 03:04:55"
1246,http://www.lcbo.com/lcbo/product/nickel-brook-cuvee/555474,"Nickel Brook Cuvee",NULL,NULL,NULL,"Medium dark amber colour with thick head; aromas of spice, burnt grain, coffee, sour dough bread and herb, with floral notes, hints of black pepper, raisin and citrus; sweet, medium to full bodied, rich, creamy, textured palate, flavours of warm spice, dried fruit, coffee and fruit cake, notes of orange peel and vanilla.","Seasonal/Limited Quantities*","December 9, 2015",9.5%,"Ontario, Canada","Nickel Brook Brewing Company",NULL,"2018-06-11 03:04:55"
1247,http://www.lcbo.com/lcbo/product/drie-fonteinen-oude-kriek/440577,"Drie Fonteinen Oude Kriek",NULL,NULL,NULL,NULL,NULL,NULL,6.0%,Belgium,"Drikkeriget I/S",NULL,"2018-06-11 03:04:55"
1248,http://www.lcbo.com/lcbo/product/cascade-brewing-manhatten-nw/552943,"Cascade Brewing Manhatten NW",NULL,"Light & Tart",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Tart,"Cascade Brewing is renowned for interesting and flavourful beer. It has an amber appearance with pronounced aromas of sour dough and lemon peel. Flavours of tart candy and lemon peel. The finish is long with crisp acidity.",NULL,"April 16, 2018",10.3%,"Oregon, USA","Cascade Brewing Company","Light & Tart","2018-06-11 03:04:55"
1249,http://www.lcbo.com/lcbo/product/loverbeer-griotta/483171,"Loverbeer Griotta",NULL,NULL,NULL,"Fermentation starting from wild yeasts obtained from LoverBeer's 'spontaneous'. Fermentation and maturation in oak vats for 5/6 months, at harvest time we add a generous amount of Griotte black cherries.",NULL,"March 23, 2018",6.0%,"Piedmont, Italy","Lover Beer",NULL,"2018-06-11 03:04:55"
1250,http://www.lcbo.com/lcbo/product/dieu-du-ciel-aphrodite/420819,"Dieu Du Ciel! Aphrodite",NULL,NULL,NULL,"Black ale with aromas and flavours of vanilla, dark chocolate, bourbon and roasted malt. The vanilla and cocoa marry nicely, without out-competing each other, to produce a surprisingly well balanced beer. This beer is mildly hoppy, but the cocoa introduces a touch of bitterness. Its colour may be intimidating, but it is a very smooth beer within reach of most beer drinkers. This highly appreciated dessert beer is brewed with organic fair-trade cocoa and first rate vanilla beans.",NULL,"March 23, 2018",6.5%,"Quebec, Canada","Microbrasserie Dieu Du Ciel In",NULL,"2018-06-11 03:04:55"
1251,http://www.lcbo.com/lcbo/product/driftwood-brewing-farmhand-saison/546903,"Driftwood Brewing Farmhand Saison",NULL,"Medium & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Fruity,"As the name suggests Saison beer was traditionally produced for seasonal workers on the farm. Saison often utilizes various spices and additions to elevate flavour. In this case, the addition of ground black pepper provides a pleasant lift to the tart malty backbone.",NULL,"March 28, 2018",5.5%,"British Columbia, Canada","Driftwood Brewing Company","Medium & Fruity","2018-06-11 03:04:55"
1252,http://www.lcbo.com/lcbo/product/rodenbach-caractere-rouge/551622,"RODENBACH Caractere Rouge",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,"Aged for six months with fresh cranberries, cherries, and raspberries and matured in oak barrels for a vinous and flavourful brew this is fragrant with red berry and spicy notes of nutmeg and cinnamon. Juicy on the mid-palate it wraps up with a confectioner sugar sweetness that softens the tart berry character.",NULL,"March 28, 2018",7.0%,Belgium,"Palm Breweries","Light & Fruity","2018-06-11 03:04:55"
1253,http://www.lcbo.com/lcbo/product/kona-big-wave-golden-ale/497339,"KONA BIG WAVE GOLDEN ALE",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,NULL,NULL,NULL,4.3%,"Hawaii, USA","Kona Brewing Co","Light & Fruity","2018-06-11 03:04:55"
